2024-04-13 17:41:01,054 INFO    StreamThr :2981 [internal.py:wandb_internal():86] W&B internal server running at pid: 2981, started at: 2024-04-13 17:41:01.053915
2024-04-13 17:41:01,641 INFO    HandlerThread:2981 [system_monitor.py:probe():227] Publishing system info
2024-04-13 17:41:01,643 INFO    HandlerThread:2981 [system_monitor.py:probe():229] Finished publishing system info
2024-04-13 17:41:01,646 DEBUG   SenderThread:2981 [sender.py:send():379] send: files
2024-04-13 17:41:01,646 INFO    SenderThread:2981 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-04-13 17:41:01,777 DEBUG   HandlerThread:2981 [handler.py:handle_request():146] handle_request: python_packages
2024-04-13 17:41:01,777 DEBUG   SenderThread:2981 [sender.py:send_request():406] send_request: python_packages
2024-04-13 17:41:01,778 DEBUG   HandlerThread:2981 [handler.py:handle_request():146] handle_request: stop_status
2024-04-13 17:41:01,779 DEBUG   HandlerThread:2981 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-13 17:41:01,779 DEBUG   SenderThread:2981 [sender.py:send_request():406] send_request: stop_status
2024-04-13 17:41:01,880 DEBUG   SenderThread:2981 [sender.py:send():379] send: telemetry
2024-04-13 17:41:01,881 DEBUG   SenderThread:2981 [sender.py:send():379] send: exit
2024-04-13 17:41:01,881 INFO    SenderThread:2981 [sender.py:send_exit():586] handling exit code: 1
2024-04-13 17:41:01,881 INFO    SenderThread:2981 [sender.py:send_exit():588] handling runtime: 0
2024-04-13 17:41:01,881 INFO    SenderThread:2981 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-13 17:41:01,881 INFO    SenderThread:2981 [sender.py:send_exit():594] send defer
2024-04-13 17:41:01,882 DEBUG   HandlerThread:2981 [handler.py:handle_request():146] handle_request: defer
2024-04-13 17:41:01,882 INFO    HandlerThread:2981 [handler.py:handle_request_defer():172] handle defer: 0
2024-04-13 17:41:01,882 DEBUG   SenderThread:2981 [sender.py:send_request():406] send_request: defer
2024-04-13 17:41:01,882 INFO    SenderThread:2981 [sender.py:send_request_defer():610] handle sender defer: 0
2024-04-13 17:41:01,882 INFO    SenderThread:2981 [sender.py:transition_state():614] send defer: 1
2024-04-13 17:41:01,882 DEBUG   HandlerThread:2981 [handler.py:handle_request():146] handle_request: defer
2024-04-13 17:41:01,882 INFO    HandlerThread:2981 [handler.py:handle_request_defer():172] handle defer: 1
2024-04-13 17:41:01,882 DEBUG   SenderThread:2981 [sender.py:send_request():406] send_request: defer
2024-04-13 17:41:01,882 INFO    SenderThread:2981 [sender.py:send_request_defer():610] handle sender defer: 1
2024-04-13 17:41:01,882 INFO    SenderThread:2981 [sender.py:transition_state():614] send defer: 2
2024-04-13 17:41:01,882 DEBUG   HandlerThread:2981 [handler.py:handle_request():146] handle_request: defer
2024-04-13 17:41:01,882 INFO    HandlerThread:2981 [handler.py:handle_request_defer():172] handle defer: 2
2024-04-13 17:41:01,882 INFO    HandlerThread:2981 [system_monitor.py:finish():203] Stopping system monitor
2024-04-13 17:41:01,882 DEBUG   SystemMonitor:2981 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-04-13 17:41:01,883 DEBUG   SystemMonitor:2981 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-04-13 17:41:01,883 DEBUG   SystemMonitor:2981 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-04-13 17:41:01,883 INFO    HandlerThread:2981 [interfaces.py:finish():202] Joined cpu monitor
2024-04-13 17:41:01,884 INFO    HandlerThread:2981 [interfaces.py:finish():202] Joined disk monitor
2024-04-13 17:41:02,205 INFO    wandb-upload_0:2981 [upload_job.py:push():131] Uploaded file /var/folders/08/bx4bvkt15576qc27ylsr4j5w0000gn/T/tmpwe806yoowandb/tzubu7uo-wandb-metadata.json
2024-04-13 17:41:02,327 INFO    Thread-12 :2981 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240413_174101-rponf6wc/files/wandb-metadata.json
2024-04-13 17:41:02,328 INFO    Thread-12 :2981 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240413_174101-rponf6wc/files/output.log
2024-04-13 17:41:02,328 INFO    Thread-12 :2981 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240413_174101-rponf6wc/files/requirements.txt
2024-04-13 17:41:02,328 INFO    Thread-12 :2981 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240413_174101-rponf6wc/files/wandb-summary.json
2024-04-13 17:41:02,529 INFO    HandlerThread:2981 [interfaces.py:finish():202] Joined gpuapple monitor
2024-04-13 17:41:02,530 INFO    HandlerThread:2981 [interfaces.py:finish():202] Joined memory monitor
2024-04-13 17:41:02,530 INFO    HandlerThread:2981 [interfaces.py:finish():202] Joined network monitor
2024-04-13 17:41:02,530 DEBUG   SenderThread:2981 [sender.py:send_request():406] send_request: defer
2024-04-13 17:41:02,530 INFO    SenderThread:2981 [sender.py:send_request_defer():610] handle sender defer: 2
2024-04-13 17:41:02,530 INFO    SenderThread:2981 [sender.py:transition_state():614] send defer: 3
2024-04-13 17:41:02,530 DEBUG   SenderThread:2981 [sender.py:send():379] send: telemetry
2024-04-13 17:41:02,530 DEBUG   SenderThread:2981 [sender.py:send():379] send: stats
2024-04-13 17:41:02,530 DEBUG   HandlerThread:2981 [handler.py:handle_request():146] handle_request: defer
2024-04-13 17:41:02,530 INFO    HandlerThread:2981 [handler.py:handle_request_defer():172] handle defer: 3
2024-04-13 17:41:02,531 DEBUG   SenderThread:2981 [sender.py:send_request():406] send_request: defer
2024-04-13 17:41:02,531 INFO    SenderThread:2981 [sender.py:send_request_defer():610] handle sender defer: 3
2024-04-13 17:41:02,531 INFO    SenderThread:2981 [sender.py:transition_state():614] send defer: 4
2024-04-13 17:41:02,531 DEBUG   HandlerThread:2981 [handler.py:handle_request():146] handle_request: defer
2024-04-13 17:41:02,531 INFO    HandlerThread:2981 [handler.py:handle_request_defer():172] handle defer: 4
2024-04-13 17:41:02,531 DEBUG   SenderThread:2981 [sender.py:send_request():406] send_request: defer
2024-04-13 17:41:02,531 INFO    SenderThread:2981 [sender.py:send_request_defer():610] handle sender defer: 4
2024-04-13 17:41:02,531 INFO    SenderThread:2981 [sender.py:transition_state():614] send defer: 5
2024-04-13 17:41:02,531 DEBUG   HandlerThread:2981 [handler.py:handle_request():146] handle_request: defer
2024-04-13 17:41:02,531 INFO    HandlerThread:2981 [handler.py:handle_request_defer():172] handle defer: 5
2024-04-13 17:41:02,532 DEBUG   SenderThread:2981 [sender.py:send():379] send: summary
2024-04-13 17:41:02,532 INFO    SenderThread:2981 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-13 17:41:02,532 DEBUG   SenderThread:2981 [sender.py:send_request():406] send_request: defer
2024-04-13 17:41:02,532 INFO    SenderThread:2981 [sender.py:send_request_defer():610] handle sender defer: 5
2024-04-13 17:41:02,532 INFO    SenderThread:2981 [sender.py:transition_state():614] send defer: 6
2024-04-13 17:41:02,532 DEBUG   HandlerThread:2981 [handler.py:handle_request():146] handle_request: defer
2024-04-13 17:41:02,532 INFO    HandlerThread:2981 [handler.py:handle_request_defer():172] handle defer: 6
2024-04-13 17:41:02,532 DEBUG   SenderThread:2981 [sender.py:send_request():406] send_request: defer
2024-04-13 17:41:02,532 INFO    SenderThread:2981 [sender.py:send_request_defer():610] handle sender defer: 6
2024-04-13 17:41:02,534 DEBUG   HandlerThread:2981 [handler.py:handle_request():146] handle_request: status_report
2024-04-13 17:41:02,613 INFO    SenderThread:2981 [sender.py:transition_state():614] send defer: 7
2024-04-13 17:41:02,614 DEBUG   HandlerThread:2981 [handler.py:handle_request():146] handle_request: defer
2024-04-13 17:41:02,614 INFO    HandlerThread:2981 [handler.py:handle_request_defer():172] handle defer: 7
2024-04-13 17:41:02,614 DEBUG   SenderThread:2981 [sender.py:send_request():406] send_request: defer
2024-04-13 17:41:02,614 INFO    SenderThread:2981 [sender.py:send_request_defer():610] handle sender defer: 7
2024-04-13 17:41:02,866 DEBUG   HandlerThread:2981 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-13 17:41:03,332 INFO    Thread-12 :2981 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240413_174101-rponf6wc/files/config.yaml
2024-04-13 17:41:03,332 INFO    Thread-12 :2981 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240413_174101-rponf6wc/files/wandb-summary.json
2024-04-13 17:41:04,337 INFO    Thread-12 :2981 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240413_174101-rponf6wc/files/output.log
2024-04-13 17:41:05,904 INFO    SenderThread:2981 [sender.py:transition_state():614] send defer: 8
2024-04-13 17:41:05,904 DEBUG   SenderThread:2981 [sender.py:send_request():406] send_request: poll_exit
2024-04-13 17:41:05,904 DEBUG   HandlerThread:2981 [handler.py:handle_request():146] handle_request: defer
2024-04-13 17:41:05,904 INFO    HandlerThread:2981 [handler.py:handle_request_defer():172] handle defer: 8
2024-04-13 17:41:05,904 DEBUG   SenderThread:2981 [sender.py:send_request():406] send_request: defer
2024-04-13 17:41:05,905 INFO    SenderThread:2981 [sender.py:send_request_defer():610] handle sender defer: 8
2024-04-13 17:41:05,905 INFO    SenderThread:2981 [job_builder.py:build():318] Attempting to build job artifact
2024-04-13 17:41:05,905 INFO    SenderThread:2981 [job_builder.py:_get_source_type():455] is repo sourced job
2024-04-13 17:41:05,931 INFO    SenderThread:2981 [job_builder.py:build():431] adding wandb-job metadata file
2024-04-13 17:41:05,933 INFO    SenderThread:2981 [sender.py:transition_state():614] send defer: 9
2024-04-13 17:41:05,933 DEBUG   HandlerThread:2981 [handler.py:handle_request():146] handle_request: defer
2024-04-13 17:41:05,933 INFO    HandlerThread:2981 [handler.py:handle_request_defer():172] handle defer: 9
2024-04-13 17:41:05,933 DEBUG   SenderThread:2981 [sender.py:send():379] send: artifact
2024-04-13 17:41:06,314 INFO    SenderThread:2981 [sender.py:send_artifact():1468] sent artifact job-git_github.com_CMvvvt_CS5180-RL.git_project_dqn-breakout_main.py - {'id': 'QXJ0aWZhY3Q6Nzk0Nzc3NjE5', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE2MjEzNzMyOA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6Nzk0ODU3MDY4', 'versionIndex': 3}}}
2024-04-13 17:41:06,314 DEBUG   SenderThread:2981 [sender.py:send_request():406] send_request: defer
2024-04-13 17:41:06,314 INFO    SenderThread:2981 [sender.py:send_request_defer():610] handle sender defer: 9
2024-04-13 17:41:06,314 INFO    SenderThread:2981 [dir_watcher.py:finish():358] shutting down directory watcher
2024-04-13 17:41:06,343 INFO    SenderThread:2981 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240413_174101-rponf6wc/files/output.log
2024-04-13 17:41:06,343 INFO    SenderThread:2981 [dir_watcher.py:finish():388] scan: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240413_174101-rponf6wc/files
2024-04-13 17:41:06,343 INFO    SenderThread:2981 [dir_watcher.py:finish():402] scan save: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240413_174101-rponf6wc/files/requirements.txt requirements.txt
2024-04-13 17:41:06,343 INFO    SenderThread:2981 [dir_watcher.py:finish():402] scan save: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240413_174101-rponf6wc/files/output.log output.log
2024-04-13 17:41:06,344 INFO    SenderThread:2981 [dir_watcher.py:finish():402] scan save: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240413_174101-rponf6wc/files/config.yaml config.yaml
2024-04-13 17:41:06,345 INFO    SenderThread:2981 [dir_watcher.py:finish():402] scan save: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240413_174101-rponf6wc/files/wandb-summary.json wandb-summary.json
2024-04-13 17:41:06,345 INFO    SenderThread:2981 [dir_watcher.py:finish():402] scan save: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240413_174101-rponf6wc/files/wandb-metadata.json wandb-metadata.json
2024-04-13 17:41:06,345 INFO    SenderThread:2981 [sender.py:transition_state():614] send defer: 10
2024-04-13 17:41:06,346 DEBUG   HandlerThread:2981 [handler.py:handle_request():146] handle_request: defer
2024-04-13 17:41:06,346 INFO    HandlerThread:2981 [handler.py:handle_request_defer():172] handle defer: 10
2024-04-13 17:41:06,348 DEBUG   SenderThread:2981 [sender.py:send_request():406] send_request: defer
2024-04-13 17:41:06,349 INFO    SenderThread:2981 [sender.py:send_request_defer():610] handle sender defer: 10
2024-04-13 17:41:06,349 INFO    SenderThread:2981 [file_pusher.py:finish():172] shutting down file pusher
2024-04-13 17:41:06,562 INFO    wandb-upload_0:2981 [upload_job.py:push():131] Uploaded file /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240413_174101-rponf6wc/files/requirements.txt
2024-04-13 17:41:06,678 INFO    wandb-upload_3:2981 [upload_job.py:push():131] Uploaded file /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240413_174101-rponf6wc/files/wandb-summary.json
2024-04-13 17:41:06,684 INFO    wandb-upload_2:2981 [upload_job.py:push():131] Uploaded file /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240413_174101-rponf6wc/files/config.yaml
2024-04-13 17:41:06,705 INFO    wandb-upload_1:2981 [upload_job.py:push():131] Uploaded file /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240413_174101-rponf6wc/files/output.log
2024-04-13 17:41:06,884 DEBUG   HandlerThread:2981 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-13 17:41:06,884 DEBUG   SenderThread:2981 [sender.py:send_request():406] send_request: poll_exit
2024-04-13 17:41:06,906 INFO    Thread-11 (_thread_body):2981 [sender.py:transition_state():614] send defer: 11
2024-04-13 17:41:06,907 DEBUG   HandlerThread:2981 [handler.py:handle_request():146] handle_request: defer
2024-04-13 17:41:06,907 INFO    HandlerThread:2981 [handler.py:handle_request_defer():172] handle defer: 11
2024-04-13 17:41:06,907 DEBUG   SenderThread:2981 [sender.py:send_request():406] send_request: defer
2024-04-13 17:41:06,907 INFO    SenderThread:2981 [sender.py:send_request_defer():610] handle sender defer: 11
2024-04-13 17:41:06,907 INFO    SenderThread:2981 [file_pusher.py:join():178] waiting for file pusher
2024-04-13 17:41:06,907 INFO    SenderThread:2981 [sender.py:transition_state():614] send defer: 12
2024-04-13 17:41:06,907 DEBUG   HandlerThread:2981 [handler.py:handle_request():146] handle_request: defer
2024-04-13 17:41:06,907 INFO    HandlerThread:2981 [handler.py:handle_request_defer():172] handle defer: 12
2024-04-13 17:41:06,907 DEBUG   SenderThread:2981 [sender.py:send_request():406] send_request: defer
2024-04-13 17:41:06,908 INFO    SenderThread:2981 [sender.py:send_request_defer():610] handle sender defer: 12
2024-04-13 17:41:06,908 INFO    SenderThread:2981 [file_stream.py:finish():614] file stream finish called
2024-04-13 17:41:06,974 INFO    SenderThread:2981 [file_stream.py:finish():618] file stream finish is done
2024-04-13 17:41:06,975 INFO    SenderThread:2981 [sender.py:transition_state():614] send defer: 13
2024-04-13 17:41:06,975 DEBUG   HandlerThread:2981 [handler.py:handle_request():146] handle_request: defer
2024-04-13 17:41:06,975 INFO    HandlerThread:2981 [handler.py:handle_request_defer():172] handle defer: 13
2024-04-13 17:41:06,976 DEBUG   SenderThread:2981 [sender.py:send_request():406] send_request: defer
2024-04-13 17:41:06,976 INFO    SenderThread:2981 [sender.py:send_request_defer():610] handle sender defer: 13
2024-04-13 17:41:06,976 INFO    SenderThread:2981 [sender.py:transition_state():614] send defer: 14
2024-04-13 17:41:06,976 DEBUG   HandlerThread:2981 [handler.py:handle_request():146] handle_request: defer
2024-04-13 17:41:06,976 INFO    HandlerThread:2981 [handler.py:handle_request_defer():172] handle defer: 14
2024-04-13 17:41:06,976 DEBUG   SenderThread:2981 [sender.py:send():379] send: final
2024-04-13 17:41:06,977 DEBUG   SenderThread:2981 [sender.py:send():379] send: footer
2024-04-13 17:41:06,977 DEBUG   SenderThread:2981 [sender.py:send_request():406] send_request: defer
2024-04-13 17:41:06,977 INFO    SenderThread:2981 [sender.py:send_request_defer():610] handle sender defer: 14
2024-04-13 17:41:06,977 DEBUG   HandlerThread:2981 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-13 17:41:06,977 DEBUG   HandlerThread:2981 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-13 17:41:06,978 DEBUG   SenderThread:2981 [sender.py:send_request():406] send_request: poll_exit
2024-04-13 17:41:06,978 DEBUG   SenderThread:2981 [sender.py:send_request():406] send_request: poll_exit
2024-04-13 17:41:06,979 DEBUG   HandlerThread:2981 [handler.py:handle_request():146] handle_request: server_info
2024-04-13 17:41:06,979 DEBUG   HandlerThread:2981 [handler.py:handle_request():146] handle_request: get_summary
2024-04-13 17:41:06,979 DEBUG   HandlerThread:2981 [handler.py:handle_request():146] handle_request: sampled_history
2024-04-13 17:41:06,979 DEBUG   HandlerThread:2981 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-13 17:41:06,979 DEBUG   SenderThread:2981 [sender.py:send_request():406] send_request: server_info
2024-04-13 17:41:07,045 INFO    MainThread:2981 [wandb_run.py:_footer_history_summary_info():3936] rendering history
2024-04-13 17:41:07,045 INFO    MainThread:2981 [wandb_run.py:_footer_history_summary_info():3968] rendering summary
2024-04-13 17:41:07,046 INFO    MainThread:2981 [wandb_run.py:_footer_sync_info():3895] logging synced files
2024-04-13 17:41:07,046 DEBUG   HandlerThread:2981 [handler.py:handle_request():146] handle_request: shutdown
2024-04-13 17:41:07,046 INFO    HandlerThread:2981 [handler.py:finish():866] shutting down handler
2024-04-13 17:41:07,984 INFO    WriterThread:2981 [datastore.py:close():296] close: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240413_174101-rponf6wc/run-rponf6wc.wandb
2024-04-13 17:41:08,047 INFO    SenderThread:2981 [sender.py:finish():1546] shutting down sender
2024-04-13 17:41:08,047 INFO    SenderThread:2981 [file_pusher.py:finish():172] shutting down file pusher
2024-04-13 17:41:08,047 INFO    SenderThread:2981 [file_pusher.py:join():178] waiting for file pusher
